PATH_ID	pathway_name	info_url	description_brief	contributor	name_systematic
2600	WP_FOLATE_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP176&oldid=121696	Folate metabolism	WikiPathways	M39617
2601	WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2	https://classic.wikipathways.org/index.php?title=Pathway:WP4876&oldid=124661	Activation of NLRP3 inflammasome by SARS-CoV-2	WikiPathways	M39874
2602	WP_MAPK_CASCADE	https://classic.wikipathways.org/index.php?title=Pathway:WP422&oldid=123420	MAPK cascade	WikiPathways	M39594
2603	WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA	https://classic.wikipathways.org/index.php?title=Pathway:WP4553&oldid=103606	FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma	WikiPathways	M39800
2604	WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP23&oldid=120701	B cell receptor signaling pathway	WikiPathways	M39323
2605	WP_ARACHIDONATE_EPOXYGENASE_EPOXIDE_HYDROLASE	https://classic.wikipathways.org/index.php?title=Pathway:WP678&oldid=116938	Arachidonate epoxygenase / epoxide hydrolase	WikiPathways	M39515
2606	WP_RAC1PAK1P38MMP2_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP3303&oldid=123243	RAC1/PAK1/p38/MMP2 pathway	WikiPathways	M39456
2607	WP_SYNTHESIS_OF_CERAMIDES_AND_1DEOXYCERAMIDES	https://classic.wikipathways.org/index.php?title=Pathway:WP5194&oldid=122165	Synthesis of ceramides and 1-deoxyceramides	WikiPathways	M45544
2608	WP_NRF2_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2884&oldid=106658	NRF2 pathway	WikiPathways	M39454
2609	WP_LINOLEIC_ACID_METABOLISM_AFFECTED_BY_SARSCOV2	https://classic.wikipathways.org/index.php?title=Pathway:WP4853&oldid=124602	Linoleic acid metabolism affected by SARS-CoV-2	WikiPathways	M42575
2610	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS	https://classic.wikipathways.org/index.php?title=Pathway:WP4864&oldid=124634	Host-pathogen interaction of human coronaviruses - apoptosis	WikiPathways	M39902
2611	WP_IRON_METABOLISM_IN_PLACENTA	https://classic.wikipathways.org/index.php?title=Pathway:WP2007&oldid=106626	Iron metabolism in placenta	WikiPathways	M39660
2612	WP_MIRNA_BIOGENESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP2338&oldid=117159	miRNA biogenesis	WikiPathways	M39416
2613	WP_EGFEGFR_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP437&oldid=120689	EGF/EGFR signaling pathway	WikiPathways	M39334
2614	WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER	https://classic.wikipathways.org/index.php?title=Pathway:WP4928&oldid=120795	MAPK pathway in congenital thyroid cancer	WikiPathways	M39882
2615	WP_NICOTINE_EFFECT_ON_DOPAMINERGIC_NEURONS	https://classic.wikipathways.org/index.php?title=Pathway:WP1602&oldid=117165	Nicotine effect on dopaminergic neurons	WikiPathways	M39343
2616	WP_PROLACTIN_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2037&oldid=122570	Prolactin signaling pathway	WikiPathways	M39601
2617	WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS	https://classic.wikipathways.org/index.php?title=Pathway:WP4804&oldid=117680	Cholesterol biosynthesis with skeletal dysplasias	WikiPathways	M39848
2618	WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT	https://classic.wikipathways.org/index.php?title=Pathway:WP5284&oldid=124340	Cell interactions of the pancreatic cancer microenvironment	WikiPathways	M46461
2619	WP_GASTRIN_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP4659&oldid=116555	Gastrin signaling pathway	WikiPathways	M39866
2620	WP_GLUTATHIONE_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP100&oldid=107114	Glutathione metabolism	WikiPathways	M39388
2621	WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP5113&oldid=124660	Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway	WikiPathways	M42560
2622	WP_GLYCOSPHINGOLIPID_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP5292&oldid=125119	Glycosphingolipid metabolism	WikiPathways	M46462
2623	WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	https://classic.wikipathways.org/index.php?title=Pathway:WP2272&oldid=118427	Pathogenic Escherichia coli infection	WikiPathways	M39613
2624	WP_NEPHROGENESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP5052&oldid=118777	Nephrogenesis	WikiPathways	M40045
2625	WP_ECTODERM_DIFFERENTIATION	https://classic.wikipathways.org/index.php?title=Pathway:WP2858&oldid=116763	Ectoderm differentiation	WikiPathways	M39575
2626	WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	https://classic.wikipathways.org/index.php?title=Pathway:WP4884&oldid=124646	Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex	WikiPathways	M39876
2627	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX	https://classic.wikipathways.org/index.php?title=Pathway:WP3657&oldid=123358	Hematopoietic stem cell gene regulation by GABP alpha/beta complex	WikiPathways	M39593
2628	WP_VALPROIC_ACID_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP3871&oldid=106754	Valproic acid pathway	WikiPathways	M39371
2629	WP_NEUROTRANSMITTER_DISORDERS	https://classic.wikipathways.org/index.php?title=Pathway:WP4220&oldid=124951	Neurotransmitter disorders	WikiPathways	M46463
2630	WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS	https://classic.wikipathways.org/index.php?title=Pathway:WP4790&oldid=116413	FGF23 signaling in hypophosphatemic rickets and related disorders	WikiPathways	M39862
2631	WP_NRP1TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER	https://classic.wikipathways.org/index.php?title=Pathway:WP5144&oldid=120537	NRP1-triggered signaling pathways in pancreatic cancer	WikiPathways	M42568
2632	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2203&oldid=120724	Thymic stromal lymphopoietin (TSLP) signaling pathway	WikiPathways	M39380
2633	WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT	https://classic.wikipathways.org/index.php?title=Pathway:WP4842&oldid=119114	Mammalian disorder of sexual development	WikiPathways	M39896
2634	WP_SPINAL_CORD_INJURY	https://classic.wikipathways.org/index.php?title=Pathway:WP2431&oldid=120812	Spinal cord injury	WikiPathways	M39341
2635	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	https://classic.wikipathways.org/index.php?title=Pathway:WP4290&oldid=118611	Metabolic reprogramming in colon cancer	WikiPathways	M39740
2636	WP_ESTROGEN_METABOLISM_WP697	https://classic.wikipathways.org/index.php?title=Pathway:WP697&oldid=106826	Estrogen metabolism	WikiPathways	M39424
2637	WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	https://classic.wikipathways.org/index.php?title=Pathway:WP4922&oldid=117792	Mitochondrial complex IV assembly	WikiPathways	M39881
2638	WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP2805&oldid=106523	exRNA mechanism of action and biogenesis	WikiPathways	M39578
2639	WP_AMPACTIVATED_PROTEIN_KINASE_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP1403&oldid=123620	AMP-activated protein kinase signaling	WikiPathways	M39630
2640	WP_DNA_DAMAGE_RESPONSE	https://classic.wikipathways.org/index.php?title=Pathway:WP707&oldid=124174	DNA damage response	WikiPathways	M39339
2641	WP_DISORDERS_OF_GALACTOSE_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP5173&oldid=125325	Disorders of galactose metabolism	WikiPathways	M45545
2642	WP_GASTRIC_CANCER_NETWORK_1	https://classic.wikipathways.org/index.php?title=Pathway:WP2361&oldid=117731	Gastric cancer network 1	WikiPathways	M39347
2643	WP_CEREBRAL_ORGANIC_ACIDURIAS_INCLUDING_DISEASES	https://classic.wikipathways.org/index.php?title=Pathway:WP4519&oldid=124524	Cerebral organic acidurias, including diseases	WikiPathways	M39809
2644	WP_ID_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP53&oldid=120698	ID signaling pathway	WikiPathways	M39359
2645	WP_HISTONE_MODIFICATIONS	https://classic.wikipathways.org/index.php?title=Pathway:WP2369&oldid=118380	Histone modifications	WikiPathways	M39374
2646	WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	https://classic.wikipathways.org/index.php?title=Pathway:WP3892&oldid=120069	Development of pulmonary dendritic cells and macrophage subsets	WikiPathways	M39527
2647	WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP3845&oldid=123396	Canonical and non-canonical Notch signaling	WikiPathways	M39545
2648	WP_TP53_NETWORK	https://classic.wikipathways.org/index.php?title=Pathway:WP1742&oldid=116592	TP53 network	WikiPathways	M39368
2649	WP_NUCLEOTIDE_EXCISION_REPAIR	https://classic.wikipathways.org/index.php?title=Pathway:WP4753&oldid=125306	Nucleotide excision repair	WikiPathways	M39847
2650	WP_CREATINE_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP5190&oldid=122630	Creatine pathway	WikiPathways	M45546
2651	WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	https://classic.wikipathways.org/index.php?title=Pathway:WP1545&oldid=118363	miRNAs involved in DNA damage response	WikiPathways	M39376
2652	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	https://classic.wikipathways.org/index.php?title=Pathway:WP2813&oldid=102405	Mammary gland development pathway - Embryonic development (Stage 1 of 4)	WikiPathways	M39327
2653	WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2880&oldid=117734	Glucocorticoid receptor pathway	WikiPathways	M40042
2654	WP_FATTY_ACID_BETAOXIDATION	https://classic.wikipathways.org/index.php?title=Pathway:WP143&oldid=124923	Fatty acid beta-oxidation	WikiPathways	M39596
2655	WP_EPO_RECEPTOR_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP581&oldid=117099	EPO receptor signaling	WikiPathways	M39687
2656	WP_ONECARBON_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP241&oldid=120901	One-carbon metabolism	WikiPathways	M39471
2657	WP_AFLATOXIN_B1_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP699&oldid=124934	Aflatoxin B1 metabolism	WikiPathways	M39551
2658	WP_G13_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP524&oldid=117113	G13 signaling pathway	WikiPathways	M39606
2659	WP_CONVERSION_OF_ANGIOTENSINOGEN_TO_ANGIOTENSIN_II	https://classic.wikipathways.org/index.php?title=Pathway:WP4818&oldid=117691	Conversion of angiotensinogen to angiotensin II	WikiPathways	M45547
2660	WP_SARSCOV2_MITOCHONDRIAL_CHRONIC_OXIDATIVE_STRESS_AND_ENDOTHELIAL_DYSFUNCTION	https://classic.wikipathways.org/index.php?title=Pathway:WP5183&oldid=124655	SARS-CoV-2 mitochondrial chronic oxidative stress and endothelial dysfunction	WikiPathways	M45548
2661	WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP4577&oldid=123500	Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway	WikiPathways	M39602
2662	WP_PHYSICOCHEMICAL_FEATURES_AND_TOXICITYASSOCIATED_PATHWAYS	https://classic.wikipathways.org/index.php?title=Pathway:WP3680&oldid=123395	Physico-chemical features and toxicity-associated pathways	WikiPathways	M39642
2663	WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR	https://classic.wikipathways.org/index.php?title=Pathway:WP2942&oldid=119083	DDX1 as a regulatory component of the Drosha microprocessor	WikiPathways	M39689
2664	WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS	https://classic.wikipathways.org/index.php?title=Pathway:WP3297&oldid=106734	EV release from cardiac cells and their functional effects	WikiPathways	M39513
2665	WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	https://classic.wikipathways.org/index.php?title=Pathway:WP3646&oldid=116732	Hepatitis C and hepatocellular carcinoma	WikiPathways	M39413
2666	WP_16P112_DISTAL_DELETION_SYNDROME	https://classic.wikipathways.org/index.php?title=Pathway:WP4950&oldid=124899	16p11.2 distal deletion syndrome	WikiPathways	M40056
2667	WP_BIOTIN_METABOLISM_INCLUDING_IMDS	https://classic.wikipathways.org/index.php?title=Pathway:WP5031&oldid=122564	Biotin metabolism, including IMDs	WikiPathways	M40064
2668	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_INVOLUTION_STAGE_4_OF_4	https://classic.wikipathways.org/index.php?title=Pathway:WP2815&oldid=102408	Mammary gland development pathway - Involution (Stage 4 of 4)	WikiPathways	M39534
2669	WP_APOPTOSIS	https://classic.wikipathways.org/index.php?title=Pathway:WP254&oldid=118382	Apoptosis	WikiPathways	M39654
2670	WP_NONHOMOLOGOUS_END_JOINING	https://classic.wikipathways.org/index.php?title=Pathway:WP438&oldid=125302	Non-homologous end joining	WikiPathways	M39469
2671	WP_PROSURVIVAL_SIGNALING_OF_NEUROPROTECTIN_D1	https://classic.wikipathways.org/index.php?title=Pathway:WP5182&oldid=122168	Pro-survival signaling of neuroprotectin D1	WikiPathways	M45549
2672	WP_G1_TO_S_CELL_CYCLE_CONTROL	https://classic.wikipathways.org/index.php?title=Pathway:WP45&oldid=123406	G1 to S cell cycle control	WikiPathways	M39627
2673	WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP3580&oldid=120915	Methionine de novo and salvage pathway	WikiPathways	M39367
2674	WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	https://classic.wikipathways.org/index.php?title=Pathway:WP4396&oldid=123350	Nonalcoholic fatty liver disease	WikiPathways	M39806
2675	WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP4478&oldid=121699	LTF danger signal response pathway	WikiPathways	M39701
2676	WP_PANCREATIC_ADENOCARCINOMA_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP4263&oldid=123405	Pancreatic adenocarcinoma pathway	WikiPathways	M39732
2677	WP_HIPPOCAMPAL_SYNAPTOGENESIS_AND_NEUROGENESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP5231&oldid=123335	Hippocampal synaptogenesis and neurogenesis	WikiPathways	M45550
2678	WP_ENDOCHONDRAL_OSSIFICATION	https://classic.wikipathways.org/index.php?title=Pathway:WP474&oldid=117098	Endochondral ossification	WikiPathways	M39646
2679	WP_MONOAMINE_GPCRS	https://classic.wikipathways.org/index.php?title=Pathway:WP58&oldid=113950	Monoamine GPCRs	WikiPathways	M39585
2680	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2637&oldid=117962	Interleukin-1 (IL-1) structural pathway	WikiPathways	M39543
2681	WP_COVID19_AND_ENDOTHELIAL_CELL_SENESCENCE	https://classic.wikipathways.org/index.php?title=Pathway:WP5256&oldid=124640	COVID-19 and endothelial cell senescence	WikiPathways	M46464
2682	WP_STEROID_HORMONE_PRECURSOR_BIOSYNTHESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP5277&oldid=124367	Steroid hormone precursor biosynthesis	WikiPathways	M46465
2683	WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	https://classic.wikipathways.org/index.php?title=Pathway:WP3926&oldid=106298	ApoE and miR-146 in inflammation and atherosclerosis	WikiPathways	M39550
2684	WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	https://classic.wikipathways.org/index.php?title=Pathway:WP4674&oldid=123494	Head and neck squamous cell carcinoma	WikiPathways	M39857
2685	WP_INSULIN_SIGNALING_IN_ADIPOCYTES_DIABETIC_CONDITION	https://classic.wikipathways.org/index.php?title=Pathway:WP3635&oldid=116600	Insulin signaling in adipocytes (diabetic condition)	WikiPathways	M39537
2686	WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA	https://classic.wikipathways.org/index.php?title=Pathway:WP4241&oldid=123413	Type 2 papillary renal cell carcinoma	WikiPathways	M39771
2687	WP_PDGF_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2526&oldid=123068	PDGF pathway	WikiPathways	M39555
2688	WP_WNTBETACATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA	https://classic.wikipathways.org/index.php?title=Pathway:WP3658&oldid=116670	Wnt/beta-catenin signaling pathway in leukemia	WikiPathways	M39407
2689	WP_MONOAMINE_TRANSPORT	https://classic.wikipathways.org/index.php?title=Pathway:WP727&oldid=116775	Monoamine transport	WikiPathways	M39724
2690	WP_OSTEOBLAST_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP322&oldid=117584	Osteoblast signaling	WikiPathways	M39599
2691	WP_SMALL_LIGAND_GPCRS	https://classic.wikipathways.org/index.php?title=Pathway:WP247&oldid=118104	Small ligand GPCRs	WikiPathways	M39728
2692	WP_HYPERTROPHY_MODEL	https://classic.wikipathways.org/index.php?title=Pathway:WP516&oldid=117755	Hypertrophy model	WikiPathways	M39674
2693	WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS	https://classic.wikipathways.org/index.php?title=Pathway:WP536&oldid=116854	Calcium regulation in cardiac cells	WikiPathways	M39329
2694	WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS	https://classic.wikipathways.org/index.php?title=Pathway:WP4534&oldid=103303	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms	WikiPathways	M39829
2695	WP_OSTEOPONTIN_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP1434&oldid=117813	Osteopontin signaling	WikiPathways	M39603
2696	WP_PURINE_METABOLISM_AND_RELATED_DISORDERS	https://classic.wikipathways.org/index.php?title=Pathway:WP4224&oldid=124954	Purine metabolism and related disorders	WikiPathways	M39766
2697	WP_GANGLIO_SPHINGOLIPID_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP1423&oldid=124472	Ganglio sphingolipid metabolism	WikiPathways	M39730
2698	WP_RALA_DOWNSTREAM_REGULATED_GENES	https://classic.wikipathways.org/index.php?title=Pathway:WP2290&oldid=79988	RalA downstream regulated genes	WikiPathways	M39408
2699	WP_KREBS_CYCLE_DISORDERS	https://classic.wikipathways.org/index.php?title=Pathway:WP4236&oldid=123795	Krebs cycle disorders	WikiPathways	M39769
2700	WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY	https://classic.wikipathways.org/index.php?title=Pathway:WP3969&oldid=123402	H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity	WikiPathways	M39472
2701	WP_T_CELL_MODULATION_IN_PANCREATIC_CANCER	https://classic.wikipathways.org/index.php?title=Pathway:WP5078&oldid=125080	T cell modulation in pancreatic cancer	WikiPathways	M46466
2702	WP_IL9_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP22&oldid=120719	IL-9 signaling pathway	WikiPathways	M39644
2703	WP_SEROTONIN_TRANSPORTER_ACTIVITY	https://classic.wikipathways.org/index.php?title=Pathway:WP1455&oldid=117827	Serotonin transporter activity	WikiPathways	M39451
2704	WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	https://classic.wikipathways.org/index.php?title=Pathway:WP4336&oldid=123504	ncRNAs involved in Wnt signaling in hepatocellular carcinoma	WikiPathways	M39563
2705	WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	https://classic.wikipathways.org/index.php?title=Pathway:WP4541&oldid=116745	Hippo-Merlin signaling dysregulation	WikiPathways	M39823
2706	WP_EFFECTS_OF_NITRIC_OXIDE	https://classic.wikipathways.org/index.php?title=Pathway:WP1995&oldid=116455	Effects of nitric oxide	WikiPathways	M39677
2707	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	https://classic.wikipathways.org/index.php?title=Pathway:WP2839&oldid=117746	Hair follicle development: organogenesis - part 2 of 3	WikiPathways	M40041
2708	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_MAPK_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP4877&oldid=124642	Host-pathogen interaction of human coronaviruses - MAPK signaling	WikiPathways	M39908
2709	WP_FLUOROPYRIMIDINE_ACTIVITY	https://classic.wikipathways.org/index.php?title=Pathway:WP1601&oldid=120496	Fluoropyrimidine activity	WikiPathways	M39612
2710	WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL	https://classic.wikipathways.org/index.php?title=Pathway:WP4545&oldid=123863	Oxysterols derived from cholesterol	WikiPathways	M39754
